Age,Education_Years,Gender,Hours_worked_Perweek,Income
40,9, Male,45, <=50K
35,9, Male,40, <=50K
26,10, Male,50, <=50K
44,8, Male,60, <=50K
55,9, Female,60, <=50K
21,11, Male,40, <=50K
54,10, Female,40, <=50K
39,10, Female,44, <=50K
52,9, Male,38, <=50K
57,13, Male,50, >50K
67,4, Female,35, <=50K
58,9, Female,40, <=50K
27,10, Male,16, <=50K
66,9, Male,15, <=50K
41,10, Male,40, <=50K
18,7, Female,16, <=50K
58,9, Male,52, >50K
50,3, Male,37, <=50K
31,10, Male,40, <=50K
32,6, Male,40, <=50K
37,10, Male,45, <=50K
26,13, Male,20, <=50K
33,11, Male,50, <=50K
35,9, Female,40, <=50K
44,13, Female,45, <=50K
26,13, Male,40, <=50K
48,9, Male,40, <=50K
40,13, Male,40, <=50K
62,6, Male,35, <=50K
37,15, Male,45, >50K
18,7, Male,18, <=50K
48,9, Female,38, <=50K
45,14, Male,50, <=50K
35,10, Male,45, <=50K
35,9, Male,40, <=50K
34,9, Male,51, <=50K
29,9, Female,40, <=50K
19,10, Male,30, <=50K
53,10, Male,60, <=50K
49,10, Male,40, <=50K
71,9, Female,16, <=50K
38,4, Male,36, <=50K
39,14, Male,45, <=50K
23,13, Female,40, <=50K
29,13, Male,50, >50K
52,3, Male,40, <=50K
41,10, Female,40, >50K
20,10, Male,35, <=50K
30,10, Male,45, <=50K
56,6, Female,36, <=50K
26,9, Female,40, <=50K
36,9, Female,40, <=50K
26,13, Female,42, <=50K
58,12, Male,40, >50K
24,13, Male,40, <=50K
41,10, Female,32, <=50K
27,10, Male,35, <=50K
28,10, Male,40, <=50K
57,9, Male,40, <=50K
21,10, Female,20, <=50K
50,9, Male,40, <=50K
27,9, Male,40, <=50K
58,13, Female,60, <=50K
27,13, Male,50, <=50K
36,9, Female,17, <=50K
68,13, Male,40, >50K
33,9, Female,40, <=50K
19,10, Female,18, <=50K
26,9, Female,40, <=50K
37,9, Female,30, <=50K
53,9, Male,45, <=50K
32,10, Male,38, <=50K
18,7, Female,25, <=50K
53,9, Male,40, >50K
40,13, Male,40, <=50K
50,10, Female,40, <=50K
43,13, Female,50, >50K
60,13, Male,46, >50K
28,9, Female,40, <=50K
34,9, Male,45, <=50K
37,9, Male,40, <=50K
25,9, Male,40, <=50K
46,14, Male,65, >50K
21,7, Male,40, <=50K
26,13, Female,45, <=50K
47,9, Female,40, <=50K
18,8, Male,20, <=50K
22,13, Female,16, <=50K
36,10, Female,30, <=50K
59,9, Male,48, <=50K
33,9, Female,38, <=50K
33,6, Male,35, <=50K
53,13, Female,50, <=50K
44,10, Male,40, <=50K
55,9, Male,50, <=50K
56,9, Male,50, <=50K
54,10, Female,35, <=50K
51,9, Male,40, <=50K
31,10, Female,38, <=50K
43,14, Male,50, >50K
44,9, Female,40, <=50K
22,10, Male,50, <=50K
43,9, Male,40, <=50K
26,12, Female,40, <=50K
30,13, Male,18, <=50K
30,5, Male,40, <=50K
46,9, Male,15, <=50K
27,13, Male,50, <=50K
26,9, Male,50, <=50K
36,13, Male,40, >50K
25,9, Male,35, <=50K
30,15, Female,40, <=50K
46,9, Male,40, >50K
47,10, Female,48, >50K
66,13, Male,26, >50K
43,6, Male,40, <=50K
71,9, Female,20, <=50K
36,13, Male,55, >50K
46,9, Male,40, <=50K
44,10, Female,15, <=50K
42,16, Male,50, <=50K
39,13, Male,45, >50K
36,12, Male,50, >50K
60,13, Male,45, >50K
37,10, Male,50, >50K
26,13, Male,20, <=50K
24,13, Female,30, <=50K
17,7, Male,18, <=50K
45,14, Female,35, <=50K
54,10, Male,48, >50K
22,10, Female,30, <=50K
63,14, Male,48, <=50K
22,9, Male,43, <=50K
27,10, Male,25, <=50K
33,5, Male,33, <=50K
64,13, Female,30, <=50K
50,12, Male,50, >50K
44,11, Female,40, <=50K
31,9, Male,50, <=50K
44,9, Female,40, <=50K
53,6, Male,35, <=50K
33,9, Female,40, <=50K
34,8, Male,40, <=50K
27,9, Male,70, <=50K
43,11, Female,36, <=50K
80,9, Male,20, <=50K
31,12, Female,32, <=50K
40,9, Male,40, >50K
53,13, Male,40, <=50K
58,9, Male,44, <=50K
38,10, Male,40, >50K
33,15, Male,40, >50K
48,13, Male,60, >50K
23,10, Female,40, <=50K
31,9, Male,50, <=50K
52,14, Male,70, <=50K
24,9, Male,40, <=50K
45,5, Male,40, <=50K
36,9, Female,40, >50K
52,3, Female,40, <=50K
54,9, Male,40, <=50K
39,15, Male,55, >50K
40,13, Male,50, >50K
28,9, Male,50, <=50K
21,10, Male,16, <=50K
23,10, Female,40, <=50K
36,4, Male,40, <=50K
22,10, Female,15, <=50K
55,14, Male,50, <=50K
71,9, Male,17, <=50K
47,16, Male,60, >50K
17,6, Male,12, <=50K
31,13, Female,50, >50K
32,10, Male,40, <=50K
46,10, Male,40, >50K
27,13, Female,40, <=50K
39,10, Male,50, >50K
40,9, Female,48, <=50K
30,9, Female,30, <=50K
17,5, Male,20, <=50K
33,14, Male,40, <=50K
72,16, Male,30, <=50K
34,10, Female,40, >50K
65,9, Male,40, <=50K
36,13, Male,50, >50K
32,9, Male,40, <=50K
26,10, Male,40, <=50K
22,9, Male,40, <=50K
47,15, Male,48, >50K
31,10, Male,40, <=50K
28,13, Male,50, <=50K
38,14, Female,50, >50K
34,12, Male,28, <=50K
44,13, Male,35, >50K
27,10, Male,40, <=50K
50,13, Male,44, >50K
47,9, Female,30, <=50K
20,10, Male,40, <=50K
24,9, Male,38, <=50K
29,10, Male,40, >50K
37,11, Female,32, <=50K
42,12, Male,40, <=50K
20,10, Male,20, <=50K
68,10, Female,40, <=50K
22,10, Female,40, <=50K
72,9, Male,30, <=50K
45,10, Male,20, <=50K
30,9, Male,40, <=50K
33,9, Male,40, <=50K
43,9, Male,40, >50K
56,10, Male,60, <=50K
25,11, Male,40, <=50K
41,9, Female,40, <=50K
25,13, Female,37, <=50K
31,12, Male,40, >50K
36,9, Male,38, <=50K
37,13, Male,40, >50K
58,9, Male,20, <=50K
26,13, Female,40, <=50K
55,10, Male,50, >50K
46,10, Male,48, >50K
44,13, Female,20, <=50K
44,7, Male,60, <=50K
28,13, Male,55, <=50K
42,6, Male,50, <=50K
41,9, Male,40, <=50K
39,13, Male,45, <=50K
64,11, Male,30, <=50K
20,10, Male,25, <=50K
45,10, Male,40, >50K
31,9, Male,50, <=50K
36,14, Male,40, >50K
32,5, Female,40, <=50K
33,11, Male,65, <=50K
51,9, Female,35, >50K
36,9, Male,40, <=50K
40,9, Male,40, <=50K
44,11, Male,51, >50K
40,9, Female,45, <=50K
46,11, Female,40, <=50K
31,15, Male,60, >50K
30,9, Female,40, <=50K
26,9, Male,40, <=50K
25,13, Male,40, <=50K
35,12, Male,40, <=50K
29,15, Male,50, <=50K
39,12, Male,40, <=50K
44,10, Male,40, <=50K
37,9, Male,60, >50K
79,11, Male,20, >50K
36,13, Male,45, >50K
44,10, Male,60, >50K
23,9, Male,30, <=50K
27,13, Female,45, <=50K
46,13, Male,40, >50K
58,9, Male,40, <=50K
36,12, Male,48, <=50K
36,9, Male,60, >50K
21,10, Male,45, <=50K
41,9, Female,40, >50K
49,9, Male,40, <=50K
34,13, Female,40, >50K
29,9, Male,35, <=50K
63,13, Male,50, >50K
29,13, Female,40, <=50K
65,10, Male,40, <=50K
26,13, Female,25, <=50K
42,16, Male,40, >50K
44,10, Female,37, <=50K
51,9, Male,6, <=50K
41,9, Male,25, <=50K
22,12, Female,35, <=50K
36,10, Female,25, <=50K
18,7, Male,40, <=50K
33,6, Male,40, <=50K
46,13, Male,38, >50K
49,7, Female,40, <=50K
41,9, Female,40, <=50K
52,10, Female,40, <=50K
40,10, Male,40, <=50K
53,10, Female,40, <=50K
45,9, Male,50, <=50K
30,6, Male,40, <=50K
56,9, Male,40, <=50K
24,9, Male,40, <=50K
71,4, Male,50, <=50K
20,9, Female,30, <=50K
26,13, Male,50, <=50K
34,9, Male,65, <=50K
36,5, Female,40, <=50K
49,9, Female,60, <=50K
48,16, Male,50, >50K
22,9, Female,40, <=50K
30,10, Male,40, <=50K
51,9, Male,40, <=50K
46,10, Female,40, <=50K
32,9, Male,45, <=50K
42,15, Female,40, >50K
52,10, Male,50, <=50K
57,9, Female,40, <=50K
35,10, Female,39, <=50K
52,14, Male,50, >50K
59,5, Female,12, <=50K
36,10, Female,40, <=50K
33,10, Male,40, >50K
67,9, Male,20, <=50K
31,10, Male,48, <=50K
31,9, Male,50, <=50K
28,10, Male,42, <=50K
72,4, Female,20, <=50K
36,9, Male,40, <=50K
58,9, Male,35, >50K
56,9, Male,40, <=50K
35,10, Male,40, <=50K
37,11, Male,40, >50K
44,13, Female,40, <=50K
26,9, Male,40, <=50K
51,9, Male,40, <=50K
31,10, Male,50, >50K
30,10, Female,40, <=50K
20,10, Female,40, <=50K
21,10, Female,40, <=50K
37,13, Male,50, >50K
53,11, Male,40, >50K
54,9, Male,45, <=50K
32,13, Female,32, <=50K
34,10, Female,6, >50K
30,13, Male,50, >50K
43,9, Female,40, <=50K
48,11, Female,40, <=50K
42,13, Male,48, <=50K
62,9, Male,40, <=50K
31,9, Male,40, <=50K
22,9, Male,60, <=50K
45,13, Male,32, <=50K
34,10, Male,45, <=50K
64,9, Male,20, <=50K
42,13, Male,65, <=50K
60,9, Male,70, <=50K
44,9, Male,58, <=50K
67,4, Male,4, <=50K
45,12, Female,40, <=50K
53,15, Male,38, >50K
37,11, Male,50, >50K
32,6, Female,40, <=50K
23,9, Female,35, <=50K
28,13, Male,40, <=50K
55,4, Male,41, <=50K
58,14, Female,24, >50K
74,10, Male,25, >50K
27,9, Male,40, <=50K
37,9, Female,40, <=50K
22,10, Female,4, <=50K
44,6, Male,70, <=50K
23,12, Male,40, <=50K
41,13, Male,40, <=50K
45,10, Male,55, >50K
29,9, Male,40, <=50K
33,13, Male,45, >50K
61,14, Male,60, >50K
29,12, Female,45, >50K
22,10, Male,38, <=50K
28,5, Male,40, <=50K
30,13, Female,40, <=50K
20,10, Male,20, <=50K
28,6, Male,30, <=50K
45,9, Male,50, >50K
19,10, Female,24, <=50K
42,12, Female,40, <=50K
34,9, Male,40, <=50K
31,13, Male,60, >50K
23,13, Female,40, <=50K
50,9, Male,50, <=50K
40,6, Male,40, >50K
57,9, Female,45, <=50K
35,10, Female,27, <=50K
24,13, Male,45, <=50K
27,10, Female,15, <=50K
27,10, Female,40, >50K
45,9, Male,40, <=50K
80,16, Male,30, <=50K
23,10, Male,50, <=50K
46,10, Male,40, >50K
38,13, Male,40, >50K
50,9, Male,60, <=50K
90,13, Male,20, <=50K
55,10, Male,50, <=50K
72,9, Female,50, <=50K
65,10, Female,40, <=50K
37,6, Male,40, <=50K
39,9, Female,40, <=50K
38,11, Male,40, <=50K
46,10, Male,50, >50K
50,9, Male,65, >50K
54,12, Male,40, >50K
40,14, Male,50, >50K
30,4, Male,40, <=50K
50,9, Male,35, <=50K
28,10, Male,30, <=50K
34,11, Male,53, <=50K
55,9, Male,40, <=50K
20,9, Male,40, <=50K
19,10, Female,32, <=50K
21,10, Male,35, <=50K
39,10, Female,20, <=50K
43,9, Male,40, >50K
33,9, Male,40, <=50K
26,10, Female,40, <=50K
45,16, Male,40, >50K
31,10, Female,65, <=50K
32,3, Male,60, <=50K
60,9, Male,50, <=50K
41,9, Male,40, >50K
21,10, Male,20, <=50K
27,10, Female,36, <=50K
33,3, Male,40, <=50K
43,9, Male,40, <=50K
27,7, Male,40, >50K
18,6, Male,40, <=50K
48,10, Male,40, >50K
37,4, Male,50, <=50K
58,9, Male,40, <=50K
57,8, Male,40, >50K
42,13, Female,40, >50K
24,9, Male,40, <=50K
26,13, Male,15, <=50K
43,9, Male,50, <=50K
34,7, Male,40, <=50K
38,13, Female,40, <=50K
51,7, Male,45, >50K
31,9, Female,45, <=50K
49,16, Female,35, >50K
26,13, Female,40, <=50K
28,9, Female,20, <=50K
22,10, Male,37, <=50K
26,9, Male,40, <=50K
45,5, Male,40, >50K
39,10, Female,40, <=50K
23,9, Male,40, <=50K
62,9, Male,8, <=50K
42,13, Male,60, >50K
39,9, Male,40, <=50K
43,11, Male,40, <=50K
33,10, Male,70, <=50K
68,13, Male,20, <=50K
30,14, Male,46, >50K
32,13, Male,40, <=50K
25,10, Male,40, <=50K
53,3, Female,24, <=50K
38,11, Male,55, >50K
62,9, Male,40, <=50K
20,9, Male,40, <=50K
26,9, Male,40, <=50K
23,9, Male,40, <=50K
43,9, Female,40, <=50K
29,10, Male,36, <=50K
34,6, Female,36, <=50K
24,10, Male,35, <=50K
44,14, Male,35, >50K
19,10, Male,40, <=50K
47,13, Male,40, >50K
40,10, Female,48, <=50K
45,9, Female,45, <=50K
43,9, Female,45, <=50K
22,5, Male,30, <=50K
50,16, Male,50, >50K
72,10, Male,3, <=50K
29,13, Male,40, <=50K
47,13, Male,50, <=50K
24,9, Male,35, <=50K
22,10, Male,15, <=50K
21,9, Female,40, <=50K
30,9, Male,50, >50K
37,10, Female,40, <=50K
74,15, Male,40, <=50K
70,10, Male,70, <=50K
27,11, Male,40, <=50K
32,13, Female,46, <=50K
30,7, Male,50, <=50K
29,11, Male,56, <=50K
18,7, Male,40, <=50K
31,9, Male,40, >50K
39,10, Male,70, <=50K
21,10, Female,30, <=50K
31,9, Male,38, <=50K
33,10, Male,40, <=50K
39,15, Male,70, >50K
29,9, Male,40, <=50K
34,10, Male,40, <=50K
52,13, Female,55, <=50K
35,9, Male,25, <=50K
33,6, Male,40, <=50K
40,5, Female,5, <=50K
43,13, Male,50, >50K
66,2, Male,30, <=50K
51,13, Male,40, >50K
36,9, Female,30, <=50K
17,7, Female,40, <=50K
32,9, Male,40, <=50K
39,9, Female,40, <=50K
19,10, Male,60, <=50K
54,7, Male,40, >50K
45,13, Male,50, >50K
47,13, Female,40, <=50K
49,9, Male,98, <=50K
32,9, Female,40, <=50K
28,9, Male,50, <=50K
39,13, Male,40, <=50K
27,9, Male,50, <=50K
42,14, Female,38, >50K
24,13, Male,44, <=50K
45,13, Male,45, >50K
19,9, Male,30, <=50K
46,6, Male,40, >50K
50,9, Male,40, <=50K
32,9, Female,42, <=50K
47,15, Male,50, >50K
69,13, Male,10, >50K
43,9, Male,50, <=50K
29,13, Male,40, <=50K
43,15, Male,55, >50K
90,13, Female,10, <=50K
41,15, Female,50, >50K
24,1, Male,36, <=50K
24,10, Male,50, <=50K
24,10, Female,53, <=50K
35,9, Female,42, >50K
30,13, Male,40, <=50K
46,13, Female,40, <=50K
19,10, Female,30, <=50K
39,5, Male,35, <=50K
43,9, Male,40, <=50K
35,9, Female,40, <=50K
65,9, Female,24, <=50K
34,9, Male,40, <=50K
41,11, Male,40, <=50K
24,10, Male,60, <=50K
24,9, Male,35, <=50K
34,14, Female,45, >50K
33,9, Male,40, >50K
37,9, Male,38, <=50K
39,9, Male,60, >50K
58,9, Female,25, <=50K
36,9, Male,35, <=50K
33,10, Female,40, <=50K
42,14, Male,55, <=50K
31,10, Male,40, <=50K
57,9, Male,40, <=50K
67,9, Male,40, >50K
23,9, Male,40, <=50K
35,10, Male,40, <=50K
43,13, Male,55, >50K
39,10, Male,60, <=50K
36,9, Male,40, <=50K
29,12, Female,13, <=50K
25,9, Male,40, <=50K
54,6, Male,45, >50K
24,9, Male,44, <=50K
50,13, Male,60, >50K
70,6, Male,50, <=50K
61,13, Male,48, >50K
51,13, Male,40, <=50K
38,14, Male,70, <=50K
51,9, Female,40, >50K
28,9, Male,40, <=50K
66,15, Male,25, >50K
57,9, Male,60, >50K
44,13, Male,50, >50K
29,10, Female,40, <=50K
21,10, Female,40, <=50K
42,6, Male,43, >50K
74,15, Male,50, >50K
50,10, Female,40, <=50K
65,9, Female,14, <=50K
64,9, Female,38, <=50K
44,7, Female,30, <=50K
34,11, Male,50, >50K
17,6, Male,10, <=50K
17,6, Female,40, <=50K
43,10, Male,60, <=50K
32,12, Female,40, <=50K
54,13, Male,40, >50K
20,10, Female,20, <=50K
23,10, Male,10, <=50K
34,9, Male,45, <=50K
30,10, Male,20, <=50K
32,4, Male,40, <=50K
40,13, Male,60, >50K
28,10, Male,40, <=50K
44,9, Male,45, >50K
29,11, Female,35, >50K
28,16, Male,50, <=50K
37,10, Male,40, <=50K
56,10, Male,40, <=50K
27,13, Male,40, <=50K
34,9, Female,20, <=50K
37,9, Male,40, <=50K
66,13, Male,40, >50K
19,9, Male,30, <=50K
60,11, Female,40, <=50K
54,10, Male,30, <=50K
47,9, Male,40, >50K
47,10, Male,48, >50K
48,11, Male,60, <=50K
57,9, Male,60, <=50K
50,10, Male,50, >50K
62,5, Female,25, <=50K
45,10, Male,40, <=50K
55,9, Male,40, <=50K
62,9, Female,32, <=50K
25,6, Male,40, <=50K
49,7, Female,38, <=50K
32,10, Female,40, <=50K
25,9, Male,40, <=50K
39,10, Male,50, <=50K
27,10, Male,50, <=50K
43,9, Male,40, >50K
30,9, Female,40, <=50K
21,10, Female,20, <=50K
33,15, Female,40, >50K
33,10, Male,50, <=50K
33,7, Female,38, <=50K
70,4, Female,35, <=50K
25,10, Male,42, <=50K
17,7, Male,25, <=50K
20,10, Male,40, <=50K
19,10, Male,35, <=50K
71,10, Male,40, >50K
31,12, Male,40, <=50K
26,13, Male,55, <=50K
52,14, Male,40, <=50K
26,13, Female,40, <=50K
38,9, Male,45, <=50K
25,10, Male,40, <=50K
22,13, Female,9, <=50K
48,10, Male,40, >50K
53,9, Male,40, >50K
30,12, Male,50, <=50K
44,10, Male,60, >50K
32,13, Male,56, >50K
59,7, Male,20, <=50K
49,10, Female,40, <=50K
65,9, Male,40, <=50K
31,9, Male,50, >50K
53,3, Male,40, >50K
44,5, Male,40, <=50K
36,13, Male,55, >50K
36,9, Female,40, <=50K
37,5, Male,50, >50K
63,13, Male,54, >50K
67,9, Female,30, >50K
29,13, Male,40, <=50K
52,9, Male,40, <=50K
37,9, Male,40, <=50K
21,10, Female,40, <=50K
36,10, Female,38, <=50K
24,9, Female,30, <=50K
31,9, Male,40, <=50K
54,9, Female,35, <=50K
44,13, Male,40, <=50K
18,10, Male,30, <=50K
41,9, Female,40, <=50K
37,14, Female,70, <=50K
30,9, Male,40, <=50K
26,13, Male,20, <=50K
68,16, Male,50, <=50K
31,10, Male,40, <=50K
48,9, Male,40, <=50K
80,9, Male,8, <=50K
26,10, Male,40, <=50K
63,5, Male,40, <=50K
19,10, Male,20, <=50K
30,10, Female,30, <=50K
42,9, Male,60, <=50K
64,12, Male,40, >50K
32,13, Male,40, <=50K
50,9, Male,47, <=50K
73,9, Male,40, <=50K
32,13, Female,40, <=50K
53,10, Male,45, >50K
58,13, Male,40, <=50K
37,10, Male,40, >50K
24,10, Male,15, <=50K
53,13, Male,50, >50K
23,10, Female,40, <=50K
42,12, Female,40, <=50K
30,9, Female,40, <=50K
38,13, Female,35, <=50K
28,9, Male,40, <=50K
19,8, Female,20, <=50K
45,9, Male,40, <=50K
26,13, Male,40, <=50K
33,5, Female,40, <=50K
29,9, Male,50, <=50K
54,14, Female,55, >50K
23,10, Female,50, <=50K
43,9, Male,55, >50K
37,5, Female,30, <=50K
31,4, Male,40, <=50K
56,8, Male,40, <=50K
25,7, Male,40, <=50K
17,7, Female,25, <=50K
37,9, Female,68, <=50K
60,11, Male,40, <=50K
59,13, Female,40, <=50K
59,9, Male,40, >50K
46,15, Male,40, >50K
28,9, Male,16, <=50K
33,9, Male,40, <=50K
24,9, Male,50, <=50K
29,9, Female,40, >50K
33,11, Female,99, <=50K
29,9, Male,40, <=50K
23,10, Male,40, <=50K
20,10, Male,25, <=50K
60,9, Female,44, <=50K
44,6, Female,35, <=50K
18,9, Male,25, <=50K
52,8, Female,40, <=50K
31,9, Male,45, <=50K
30,13, Female,55, >50K
33,9, Male,40, <=50K
20,10, Female,32, <=50K
27,13, Female,35, >50K
33,11, Female,50, <=50K
25,9, Female,35, <=50K
63,9, Female,20, <=50K
63,10, Male,35, <=50K
43,9, Female,30, <=50K
58,7, Female,40, <=50K
70,11, Female,35, <=50K
35,11, Female,40, >50K
42,10, Male,55, >50K
20,10, Male,25, <=50K
35,9, Male,40, <=50K
62,5, Male,40, <=50K
41,9, Female,50, <=50K
43,13, Female,35, <=50K
19,8, Male,40, <=50K
46,9, Female,40, <=50K
47,13, Male,50, >50K
36,13, Male,40, >50K
45,12, Female,40, <=50K
48,6, Male,30, <=50K
29,12, Female,40, <=50K
48,13, Male,40, >50K
36,9, Female,25, <=50K
58,7, Male,40, <=50K
43,9, Female,40, <=50K
59,13, Male,4, <=50K
42,13, Male,40, <=50K
33,11, Male,40, >50K
23,10, Male,40, <=50K
21,10, Male,25, <=50K
48,3, Female,40, <=50K
32,9, Male,40, <=50K
31,10, Male,50, >50K
66,14, Female,40, <=50K
23,13, Male,32, <=50K
52,10, Female,35, >50K
17,7, Male,15, <=50K
35,10, Male,43, >50K
39,16, Male,55, >50K
21,10, Female,10, <=50K
24,10, Female,40, <=50K
45,9, Male,84, >50K
25,9, Male,50, <=50K
29,13, Male,40, <=50K
56,13, Male,44, >50K
34,9, Male,40, <=50K
64,9, Male,40, >50K
27,9, Male,39, <=50K
47,9, Male,40, <=50K
36,13, Male,42, >50K
44,9, Male,40, <=50K
31,9, Female,60, <=50K
23,9, Female,35, <=50K
45,10, Male,50, >50K
31,9, Male,64, <=50K
45,6, Male,60, <=50K
42,9, Female,35, <=50K
33,12, Male,40, >50K
33,14, Female,40, <=50K
30,10, Female,20, >50K
25,10, Male,42, <=50K
33,14, Female,32, <=50K
70,14, Male,8, >50K
22,5, Male,40, <=50K
30,13, Male,40, >50K
46,12, Male,50, >50K
43,8, Male,60, <=50K
37,4, Female,25, <=50K
59,10, Male,60, >50K
51,9, Male,45, <=50K
47,13, Male,65, <=50K
36,10, Male,60, <=50K
73,3, Male,6, <=50K
32,14, Female,40, <=50K
34,9, Male,50, <=50K
51,9, Male,40, <=50K
20,9, Female,45, <=50K
57,10, Male,40, <=50K
19,10, Male,20, <=50K
45,8, Male,40, >50K
55,6, Male,40, <=50K
60,10, Male,40, <=50K
19,9, Male,40, <=50K
35,9, Male,40, <=50K
20,9, Female,30, <=50K
34,13, Male,15, <=50K
26,15, Male,40, >50K
73,10, Female,40, <=50K
27,14, Male,55, <=50K
37,11, Male,84, <=50K
73,9, Male,40, <=50K
46,11, Male,40, >50K
36,9, Male,40, <=50K
54,9, Male,60, >50K
49,7, Male,50, <=50K
68,9, Male,40, <=50K
34,13, Male,50, <=50K
30,11, Male,40, <=50K
28,13, Male,50, <=50K
28,7, Male,50, >50K
25,10, Male,40, <=50K
26,10, Male,40, <=50K
40,10, Male,55, >50K
32,9, Female,40, <=50K
60,7, Female,20, <=50K
18,8, Female,30, <=50K
36,13, Male,40, <=50K
26,13, Female,40, <=50K
24,9, Female,45, <=50K
90,9, Male,40, <=50K
20,10, Female,40, <=50K
27,13, Male,50, <=50K
58,13, Female,50, <=50K
37,14, Male,40, >50K
65,9, Female,75, <=50K
28,9, Male,40, <=50K
36,13, Female,60, <=50K
45,9, Male,40, >50K
23,9, Male,48, <=50K
69,9, Male,35, <=50K
58,9, Male,40, <=50K
22,9, Male,20, <=50K
58,13, Male,35, <=50K
53,10, Male,60, >50K
44,9, Male,60, <=50K
31,6, Male,40, <=50K
46,13, Female,40, <=50K
48,9, Male,40, <=50K
46,10, Female,40, <=50K
43,5, Female,40, <=50K
43,10, Female,40, <=50K
17,6, Male,15, <=50K
20,10, Male,40, <=50K
22,10, Female,35, <=50K
19,10, Male,35, <=50K
35,10, Female,40, <=50K
29,13, Male,40, <=50K
18,10, Female,40, <=50K
25,9, Male,35, <=50K
54,6, Male,40, <=50K
23,10, Female,16, <=50K
36,3, Female,35, <=50K
26,9, Male,50, <=50K
25,9, Male,40, <=50K
46,5, Female,40, <=50K
41,10, Female,50, <=50K
31,9, Male,40, <=50K
48,14, Male,40, >50K
52,14, Female,50, <=50K
22,9, Male,43, <=50K
18,9, Male,25, <=50K
46,10, Female,40, <=50K
34,10, Male,40, <=50K
30,9, Male,48, <=50K
31,7, Male,40, <=50K
21,9, Male,40, <=50K
41,9, Male,45, <=50K
45,13, Male,60, >50K
30,13, Male,40, <=50K
21,5, Male,35, <=50K
44,10, Female,46, <=50K
54,7, Female,50, >50K
36,9, Male,40, >50K
50,13, Male,50, >50K
26,13, Female,35, <=50K
47,15, Male,35, <=50K
36,9, Male,37, <=50K
32,10, Male,60, <=50K
21,6, Female,35, <=50K
30,9, Male,45, <=50K
34,9, Female,40, <=50K
51,9, Male,45, <=50K
55,6, Male,50, <=50K
43,10, Male,40, <=50K
37,9, Male,30, <=50K
28,10, Female,40, <=50K
39,10, Male,50, <=50K
35,9, Male,40, <=50K
59,14, Male,20, <=50K
26,9, Male,36, <=50K
68,9, Male,40, <=50K
46,15, Male,40, >50K
21,9, Male,37, <=50K
23,10, Female,20, <=50K
17,6, Female,30, <=50K
23,9, Female,40, <=50K
34,9, Male,15, <=50K
33,12, Female,40, <=50K
31,12, Male,45, <=50K
31,13, Female,30, <=50K
56,9, Male,40, <=50K
21,9, Female,40, <=50K
45,9, Female,40, <=50K
41,13, Male,40, >50K
26,6, Female,30, <=50K
41,7, Female,40, <=50K
46,14, Male,55, >50K
47,9, Female,40, <=50K
43,15, Male,60, >50K
35,9, Male,45, <=50K
44,9, Male,50, <=50K
58,13, Male,30, >50K
25,12, Female,25, <=50K
44,11, Male,40, <=50K
57,10, Male,42, <=50K
24,10, Male,40, <=50K
38,13, Female,50, <=50K
33,4, Male,35, <=50K
25,10, Female,40, <=50K
33,9, Male,84, >50K
50,10, Male,52, >50K
35,9, Male,50, >50K
36,13, Male,55, >50K
27,10, Female,40, <=50K
22,11, Male,50, <=50K
30,9, Male,40, <=50K
90,14, Female,40, <=50K
39,9, Male,40, <=50K
34,13, Male,45, <=50K
39,13, Male,60, >50K
19,10, Female,4, <=50K
19,6, Male,40, <=50K
29,9, Male,40, <=50K
